Character,Season,Day,Weather,CC_Completed,BFF_6PlusHearts,Spouse,Start,End,Location
Elliott,Fall,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Tuesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Tuesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Tuesday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Tuesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Tuesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Tuesday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Tuesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Tuesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Tuesday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Wednesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Wednesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Wednesday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Wednesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Wednesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Wednesday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Wednesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Wednesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Wednesday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Thursday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Thursday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Thursday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Thursday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Thursday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Thursday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Thursday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Thursday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Thursday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Thursday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Thursday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Thursday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Friday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Friday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Friday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Friday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Friday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Friday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Friday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Friday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Friday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Friday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Friday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Friday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Saturday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Saturday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Saturday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Saturday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Saturday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Saturday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Saturday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Saturday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Saturday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Saturday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Saturday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Saturday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Sunday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Sunday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Sunday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Sunday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Sunday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Sunday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Sunday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Sunday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Sunday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Fall,Sunday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Fall,Sunday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Fall,Sunday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Monday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Monday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Monday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Monday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Monday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Monday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Monday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Monday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Monday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Monday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Monday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Monday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Tuesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Tuesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Tuesday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Tuesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Tuesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Tuesday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Tuesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Tuesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Tuesday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Wednesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Wednesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Wednesday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Wednesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Wednesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Wednesday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Wednesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Wednesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Wednesday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Thursday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Thursday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Thursday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Thursday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Thursday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Thursday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Thursday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Thursday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Thursday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Thursday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Thursday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Thursday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Friday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Friday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Friday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Friday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Friday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Friday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Friday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Friday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Friday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Friday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Friday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Friday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Saturday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Saturday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Saturday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Saturday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Saturday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Saturday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Saturday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Saturday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Saturday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Saturday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Saturday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Saturday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Sunday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Sunday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Sunday,Nice,Yes,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Sunday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Sunday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Sunday,Nice,No,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Sunday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Sunday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Sunday,Nice,Yes,No,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Elliott,Winter,Sunday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Elliott,Winter,Sunday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:00,Beach
Elliott,Winter,Sunday,Nice,No,Yes,Yes,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Monday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Monday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Monday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Monday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Monday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Monday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Monday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Monday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Tuesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Tuesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Tuesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Tuesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Tuesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Tuesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Tuesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Tuesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Wednesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Wednesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Wednesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Wednesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Wednesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Wednesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Wednesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Wednesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Thursday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Thursday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Thursday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Thursday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Thursday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Thursday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Thursday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Thursday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Friday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Friday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Saturday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Saturday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Sunday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Sunday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Sunday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Sunday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Sunday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Sunday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Spring,Sunday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Spring,Sunday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Spring,Monday,Nice,Yes,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Spring,Monday,Nice,Yes,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Spring,Monday,Nice,No,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Spring,Monday,Nice,No,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Spring,Monday,Nice,Yes,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Spring,Monday,Nice,Yes,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Spring,Monday,Nice,No,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Spring,Monday,Nice,No,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Tuesday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,Yes,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Tuesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Tuesday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,Yes,No,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Tuesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,No,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Spring,Wednesday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,Yes,Yes,No,1/1/2000 19:30,1/2/2000 0:00,Home
